trustus_project_id,mp_name,work,category,state,constituency,ida,city,ward,block,village,recommended_date,allocation_amount,ida_approval,status,house,source_row_number
MPLADS-000082,Shri Mahesh Sahoo ,NA - Construction of boundary walls of existing public and community buildings,Normal/Others,Odisha,DHENKANAL,DISTRICT COLLECTORANGUL_IDA,,,Khamar,Sankhamur,,400000.0,Action Pending,Unsanctioned,Lok Sabha,83
MPLADS-000083,Shri Mahesh Sahoo ,NA - Construction of roads,,,,,,,,,,,,,,84
MPLADS-000084,Gaddam Ranjith Reddy,NA - Construction of roads,,,,,,,,,,,,,,85
MPLADS-000085,Smt Ranjeeta Koli,NA - Construction of roads,,,,,,,,,,,,,,86
MPLADS-000086,Rahul Kaswan,NA - Improvement of electricity distribution infrastructure,Normal/Others,Rajasthan,CHURU,DISTRICT COLLECTOR CHURU_IDA,,,Ratangarh,Menasar,,200000.0,Action Pending,Unsanctioned,Lok Sabha,87
MPLADS-000087,Rahul Kaswan,NA - Construction of rooms and halls in school and colleges,Normal/Others,Rajasthan,CHURU,DISTRICT COLLECTOR CHURU_IDA,,,Ratangarh,Chainpura,,850000.0,Action Pending,Unsanctioned,Lok Sabha,88
MPLADS-000088,Rahul Kaswan,NA - Development of playfields and sports grounds,Normal/Others,Rajasthan,CHURU,DISTRICT COLLECTOR CHURU_IDA,,,Ratangarh,Gogasar,,500000.0,Action Pending,Unsanctioned,Lok Sabha,89
MPLADS-000089,Smt Ranjeeta Koli,NA - Construction of roads,,,,,,,,,,,,,,90
MPLADS-000090,Smt Ranjeeta Koli,NA - Construction of roads,,,,,,,,,,,,,,91
MPLADS-000091,Smt Ranjeeta Koli,NA - Construction of roads,,,,,,,,,,,,,,92
MPLADS-000092,Smt Ranjeeta Koli,NA - Crematoriums or structures on burial/ cremation ground for public convenience,Normal/Others,Rajasthan,BHARATPUR(SC),DISTRICT COLLECTOR BHARATPUR_IDA,,,Nadbai,Gadauli,,300000.0,Action Pending,Unsanctioned,Lok Sabha,93
MPLADS-000093,Smt Ranjeeta Koli,NA - Construction of roads,,,,,,,,,,,,,,94
MPLADS-000094,Rahul Kaswan,NA - Improvement of electricity distribution infrastructure,Normal/Others,Rajasthan,CHURU,DISTRICT COLLECTOR CHURU_IDA,,,Rajgarh,Bas Mundi,,488000.0,Action Pending,Unsanctioned,Lok Sabha,95
MPLADS-000095,Sukhbir Singh Jaunapuria,NA - Construction of roads,,,,,,,,,,,,,,96
MPLADS-000096,Sukhbir Singh Jaunapuria,NA - Construction of community centers and community halls,Normal/Others,Rajasthan,TONK-SAWAI MADHOPUR,DISTRICT COLLECTOR TONK_IDA,,,Peeplu,Janwali,,500000.0,Action Pending,Unsanctioned,Lok Sabha,97
MPLADS-000097,Devji Mansingram Patel,NA - Purchase of other aids / devices required for P/ M/ V/ H impaired for differently abled persons,Normal/Others,Rajasthan,JALORE,DISTRICT COLLECTOR Sanchor_IDA,,,Sanchore,Kilawa,,110000.0,Action Pending,Unsanctioned,Lok Sabha,98
MPLADS-000098,Devji Mansingram Patel,NA - Street lights,Normal/Others,Rajasthan,JALORE,DISTRICT COLLECTOR Sanchor_IDA,,,Bagora,Bagora,,400000.0,Action Pending,Unsanctioned,Lok Sabha,99
MPLADS-000099,Devji Mansingram Patel,NA - Construction of common work sheds/ common covered sitting area,Normal/Others,Rajasthan,JALORE,DISTRICT COLLECTOR Sanchor_IDA,,,Raniwara,Doongri,,500000.0,Action Pending,Unsanctioned,Lok Sabha,100
MPLADS-000100,Rahul Kaswan,NA - Development of playfields and sports grounds,Normal/Others,Rajasthan,CHURU,DISTRICT COLLECTOR CHURU_IDA,,,Taranagar,Poonras,,650000.0,Action Pending,Unsanctioned,Lok Sabha,101
MPLADS-000101,Rahul Kaswan,NA - Construction of rooms and halls in school and colleges,Normal/Others,Rajasthan,CHURU,DISTRICT COLLECTOR CHURU_IDA,,,Bidasar,Parewara,,850000.0,Action Pending,Unsanctioned,Lok Sabha,102
MPLADS-000102,Rahul Kaswan,NA - Construction of rooms and halls in school and colleges,Normal/Others,Rajasthan,CHURU,DISTRICT COLLECTOR CHURU_IDA,,,Taranagar,Kharathwasiya,,700000.0,Action Pending,Unsanctioned,Lok Sabha,103
MPLADS-000103,Rahul Kaswan,NA - Improvement of electricity distribution infrastructure,Normal/Others,Rajasthan,CHURU,DISTRICT COLLECTOR CHURU_IDA,,,Ratangarh,Menasar,,142000.0,Action Pending,Unsanctioned,Lok Sabha,104
MPLADS-000104,Rahul Kaswan,NA - Construction of rooms and halls in school and colleges,Normal/Others,Rajasthan,CHURU,DISTRICT COLLECTOR CHURU_IDA,,,Ratangarh,Ladhasar,,850000.0,Action Pending,Unsanctioned,Lok Sabha,105
MPLADS-000105,Rahul Kaswan,NA - Construction of rooms and halls in school and colleges,Normal/Others,Rajasthan,CHURU,DISTRICT COLLECTOR CHURU_IDA,,,Sardarshahar,Bhojoosar Upadhiiyan,,850000.0,Action Pending,Unsanctioned,Lok Sabha,106
MPLADS-000106,SHRI Rajeev Chandrashekhar,NA - Construction of roads,,,,,,,,,,,,,,107
MPLADS-000107,SH Dhiraj Prasad Sahu,NA - Construction of roads,,,,,,,,,,,,,,108
MPLADS-000108,SH Dhiraj Prasad Sahu,NA - Construction of roads,,,,,,,,,,,,,,109
MPLADS-000109,SH Dhiraj Prasad Sahu,NA - Construction of culverts and bridges,Normal/Others,Jharkhand,Sitting Rajya Sabha,DEPUTY COMMISSIONER GUMLA_IDA,,,Ghaghra,Adar,,500000.0,Action Pending,Unsanctioned,Rajya Sabha,110
MPLADS-000110,SH Dhiraj Prasad Sahu,NA - Construction of buildings for community cultural activities,Normal/Others,Jharkhand,Sitting Rajya Sabha,DEPUTY COMMISSIONER GUMLA_IDA,,,Ghaghra,Adar,,600000.0,Action Pending,Unsanctioned,Rajya Sabha,111
MPLADS-000111,Dr Sikander Kumar,NA - Lighting of public spaces,Normal/Others,Himachal Pradesh,Sitting Rajya Sabha,DEPUTY COMMISSIONER HAMIRPUR_IDA,,,Nadaun,Dhaneta (17/7),,16300.0,Action Pending,Unsanctioned,Rajya Sabha,112
MPLADS-000112,SHRI Rajeev Chandrashekhar,NA - Construction of roads,,,,,,,,,,,,,,113
MPLADS-000113,SHRI Rajeev Chandrashekhar,NA - Construction of roads,,,,,,,,,,,,,,114
MPLADS-000114,Smt Ranjeeta Koli,NA - Construction of roads,,,,,,,,,,,,,,115
MPLADS-000115,Rahul Kaswan,NA - Improvement of electricity distribution infrastructure,Normal/Others,Rajasthan,CHURU,DISTRICT COLLECTOR CHURU_IDA,,,Rajgarh,Bhuwari,,280000.0,Action Pending,Unsanctioned,Lok Sabha,116
MPLADS-000116,Smt Ranjeeta Koli,NA - Construction of roads,,,,,,,,,,,,,,117
MPLADS-000117,SHRI Rajeev Chandrashekhar,NA - Construction of roads,,,,,,,,,,,,,,118
MPLADS-000118,SHRI Rajeev Chandrashekhar,NA - Construction of roads,,,,,,,,,,,,,,119
MPLADS-000119,SHRI Rajeev Chandrashekhar,NA - Construction of roads,,,,,,,,,,,,,,120
MPLADS-000120,Rahul Kaswan,NA - Construction of rooms and halls in school and colleges,Normal/Others,Rajasthan,CHURU,DISTRICT COLLECTOR CHURU_IDA,,,Sardarshahar,Gajoosar,,850000.0,Action Pending,Unsanctioned,Lok Sabha,121
MPLADS-000121,SHRI Rajeev Chandrashekhar,NA - Construction of roads,,,,,,,,,,,,,,122
MPLADS-000122,Rahul Kaswan,NA - Construction of rooms and halls in school and colleges,Normal/Others,Rajasthan,CHURU,DISTRICT COLLECTOR CHURU_IDA,,,Sardarshahar,Bhojrasar,,1000000.0,Action Pending,Unsanctioned,Lok Sabha,123
MPLADS-000123,Smt Ranjeeta Koli,NA - Construction of roads,,,,,,,,,,,,,,124
MPLADS-000124,Smt Ranjeeta Koli,NA - Construction of roads,,,,,,,,,,,,,,125
MPLADS-000125,Shri Mahesh Sahoo ,NA - Construction of buildings for community cultural activities,Normal/Others,Odisha,DHENKANAL,DISTRICT COLLECTORANGUL_IDA,,,Palalahada,Palalahada (Ct),,200000.0,Action Pending,Unsanctioned,Lok Sabha,126
MPLADS-000126,SHRI Rajeev Chandrashekhar,NA - Construction of roads,,,,,,,,,,,,,,127
MPLADS-000127,Shivkumar Chanabasappa Udasi,NA - Construction of additional rooms and halls in the existing public and community building,Normal/Others,Karnataka,HAVERI,DEPUTY COMMISSIONER HAVERI_IDA,Haveri,Haveri (Cmc) - Ward No.1,,,,500000.0,Action Pending,Unsanctioned,Lok Sabha,128
MPLADS-000128,Shri Bhartruhari Mahtab ,NA - Lighting of public spaces,Normal/Others,Odisha,CUTTACK,DISTRICT COLLECTOR CUTTACK_IDA,,,Kishannagar,Sompur,,150000.0,Action Pending,Unsanctioned,Lok Sabha,129
MPLADS-000129,Shri Bhartruhari Mahtab ,NA - Construction of buildings for community cultural activities,Normal/Others,Odisha,CUTTACK,DISTRICT COLLECTOR CUTTACK_IDA,,,Kishannagar,Mallipur,,400000.0,Action Pending,Unsanctioned,Lok Sabha,130
MPLADS-000130,Shri Bhartruhari Mahtab ,NA - Construction of buildings for community cultural activities,Normal/Others,Odisha,CUTTACK,DISTRICT COLLECTOR CUTTACK_IDA,,,Kishannagar,Sadhusahi,,200000.0,Action Pending,Unsanctioned,Lok Sabha,131
MPLADS-000131,Shri Bhartruhari Mahtab ,NA - Construction of buildings for community cultural activities,Normal/Others,Odisha,CUTTACK,DISTRICT COLLECTOR CUTTACK_IDA,,,Kishannagar,Brahmanbhuin,,200000.0,Action Pending,Unsanctioned,Lok Sabha,132
MPLADS-000132,Shri Bhartruhari Mahtab ,NA - Providing drains and gutters for public drainage,Normal/Others,Odisha,CUTTACK,DISTRICT COLLECTOR CUTTACK_IDA,,,Kishannagar,Sadhusahi,,200000.0,Action Pending,Unsanctioned,Lok Sabha,133
MPLADS-000133,Shri Bhartruhari Mahtab ,NA - Construction of buildings for community cultural activities,Normal/Others,Odisha,CUTTACK,DISTRICT COLLECTOR CUTTACK_IDA,,,Kishannagar,Brahmanbhuin,,300000.0,Action Pending,Unsanctioned,Lok Sabha,134
MPLADS-000134,Shri Bhartruhari Mahtab ,NA - Construction of buildings for community cultural activities,Normal/Others,Odisha,CUTTACK,DISTRICT COLLECTOR CUTTACK_IDA,,,Kishannagar,Brahmanbhuin,,200000.0,Action Pending,Unsanctioned,Lok Sabha,135
MPLADS-000135,Shri Bhartruhari Mahtab ,NA - Construction of buildings for community cultural activities,Normal/Others,Odisha,CUTTACK,DISTRICT COLLECTOR CUTTACK_IDA,,,Kishannagar,Sadhusahi,,200000.0,Action Pending,Unsanctioned,Lok Sabha,136
MPLADS-000136,Shri Bhartruhari Mahtab ,NA - Construction of buildings for community cultural activities,Normal/Others,Odisha,CUTTACK,DISTRICT COLLECTOR CUTTACK_IDA,,,Kishannagar,Mallipur,,100000.0,Action Pending,Unsanctioned,Lok Sabha,137
MPLADS-000137,Shri Bhartruhari Mahtab ,NA - Construction of buildings for community cultural activities,Normal/Others,Odisha,CUTTACK,DISTRICT COLLECTOR CUTTACK_IDA,,,Kishannagar,Khentalo,,100000.0,Action Pending,Unsanctioned,Lok Sabha,138
MPLADS-000138,Shri Mahesh Sahoo ,NA - Construction of community centers and community halls,Normal/Others,Odisha,DHENKANAL,DISTRICT COLLECTORANGUL_IDA,,,Anugul,Inkarabandha,,500000.0,Action Pending,Unsanctioned,Lok Sabha,139
MPLADS-000139,Shri Mahesh Sahoo ,NA - Construction of community centers and community halls,Normal/Others,Odisha,DHENKANAL,DISTRICT COLLECTORANGUL_IDA,,,Kaniha,Kamarei,,400000.0,Action Pending,Unsanctioned,Lok Sabha,140
MPLADS-000140,Shri Mahesh Sahoo ,NA - Construction of community centers and community halls,Normal/Others,Odisha,DHENKANAL,DISTRICT COLLECTORANGUL_IDA,,,Bantala,Dhokata,,500000.0,Action Pending,Unsanctioned,Lok Sabha,141
MPLADS-000141,Shri Mahesh Sahoo ,NA - Construction of roads,,,,,,,,,,,,,,142
MPLADS-000142,Shri Mahesh Sahoo ,NA - Construction of New Building,Normal/Others,Odisha,DHENKANAL,DISTRICT COLLECTORANGUL_IDA,,,Rengali Damsite,Rengali (Part),,300000.0,Action Pending,Unsanctioned,Lok Sabha,143
MPLADS-000143,Shri Mahesh Sahoo ,NA - Construction of community centers and community halls,Normal/Others,Odisha,DHENKANAL,DISTRICT COLLECTORANGUL_IDA,,,Talcher Sadar,Brajanathapur,,300000.0,Action Pending,Unsanctioned,Lok Sabha,144
MPLADS-000144,Shivkumar Chanabasappa Udasi,NA - Lighting of public spaces,Normal/Others,Karnataka,HAVERI,DEPUTY COMMISSIONER HAVERI_IDA,,,Ranibennur,Antaravalli,,500000.0,Action Pending,Unsanctioned,Lok Sabha,145
MPLADS-000145,Rahul Kaswan,NA - Construction of additional rooms and halls in the existing public and community building,Normal/Others,Rajasthan,CHURU,DISTRICT COLLECTOR CHURU_IDA,,,Sardarshahar,Sawai Bari,,650000.0,Action Pending,Unsanctioned,Lok Sabha,146
MPLADS-000146,Rahul Kaswan,NA - Construction of rooms and halls in school and colleges,Normal/Others,Rajasthan,CHURU,DISTRICT COLLECTOR CHURU_IDA,,,Churu,Sahnali Chhoti,,1000000.0,Action Pending,Unsanctioned,Lok Sabha,147
MPLADS-000147,SHRI Rajeev Chandrashekhar,NA - Construction of roads,,,,,,,,,,,,,,148
MPLADS-000148,SHRI Rajeev Chandrashekhar,NA - Construction of roads,,,,,,,,,,,,,,149
MPLADS-000149,SHRI Rajeev Chandrashekhar,NA - Construction of roads,,,,,,,,,,,,,,150
MPLADS-000150,SHRI Rajeev Chandrashekhar,NA - Construction of roads,,,,,,,,,,,,,,151
MPLADS-000151,SHRI Rajeev Chandrashekhar,NA - Construction of roads,,,,,,,,,,,,,,152
MPLADS-000152,SHRI Rajeev Chandrashekhar,NA - Construction of roads,,,,,,,,,,,,,,153
MPLADS-000153,SHRI Rajeev Chandrashekhar,NA - Construction of roads,,,,,,,,,,,,,,154
MPLADS-000154,SHRI Rajeev Chandrashekhar,NA - Construction of roads,,,,,,,,,,,,,,155
MPLADS-000155,SHRI Rajeev Chandrashekhar,NA - Construction of roads,,,,,,,,,,,,,,156
MPLADS-000156,Rahul Kaswan,NA - Construction of rooms and halls in school and colleges,Normal/Others,Rajasthan,CHURU,DISTRICT COLLECTOR CHURU_IDA,,,Churu,Ghanghoo,,1000000.0,Action Pending,Unsanctioned,Lok Sabha,157
MPLADS-000157,SHRI Rajeev Chandrashekhar,NA - Construction of roads,,,,,,,,,,,,,,158
MPLADS-000158,SHRI Rajeev Chandrashekhar,NA - Construction of roads,,,,,,,,,,,,,,159
MPLADS-000159,Shivkumar Chanabasappa Udasi,NA - Construction of additional rooms and halls in the existing public and community building,Normal/Others,Karnataka,HAVERI,DEPUTY COMMISSIONER HAVERI_IDA,,,Hirekerur,Satenahalli,,500000.0,Action Pending,Unsanctioned,Lok Sabha,160
MPLADS-000160,Smt Ranjeeta Koli,NA - Construction of roads,,,,,,,,,,,,,,161
MPLADS-000161,Smt Ranjeeta Koli,NA - Construction of roads,,,,,,,,,,,,,,162
MPLADS-000162,Smt Ranjeeta Koli,NA - Construction of roads,,,,,,,,,,,,,,163
MPLADS-000163,Rahul Kaswan,NA - Construction of rooms and halls in school and colleges,Normal/Others,Rajasthan,CHURU,DISTRICT COLLECTOR CHURU_IDA,,,Sujangarh,Mundra,,1000000.0,Action Pending,Unsanctioned,Lok Sabha,164
MPLADS-000164,Gaddam Ranjith Reddy,NA - Lighting of public spaces,Normal/Others,Telangana,CHELVELLA,DISTRICT COLLECTOR VIKARABAD_IDA,,,Basheerabad,Bahadurpur,,170000.0,Action Pending,Unsanctioned,Lok Sabha,165
MPLADS-000165,SHRI Rajeev Chandrashekhar,NA - Construction of roads,,,,,,,,,,,,,,166
MPLADS-000166,Gaddam Ranjith Reddy,NA - Construction of roads,,,,,,,,,,,,,,167
MPLADS-000167,Kani K Navas,NA - Lighting of public spaces,Normal/Others,Tamil Nadu,RAMANATHAPURAM,DISTRICT COLLECTOR RAMANATHAPURAM_IDA,,,Mudukulathur,Keeranur,,430000.0,Action Pending,Unsanctioned,Lok Sabha,168
MPLADS-000168,Kani K Navas,NA - Lighting of public spaces,Normal/Others,Tamil Nadu,RAMANATHAPURAM,DISTRICT COLLECTOR RAMANATHAPURAM_IDA,,,Paramakudi,Kulathur,,430000.0,Action Pending,Unsanctioned,Lok Sabha,169
MPLADS-000169,Kani K Navas,NA - Lighting of public spaces,Normal/Others,Tamil Nadu,RAMANATHAPURAM,DISTRICT COLLECTOR RAMANATHAPURAM_IDA,,,Paramakudi,Nagaram,,430000.0,Action Pending,Unsanctioned,Lok Sabha,170
MPLADS-000170,Kani K Navas,NA - Lighting of public spaces,Normal/Others,Tamil Nadu,RAMANATHAPURAM,DISTRICT COLLECTOR RAMANATHAPURAM_IDA,,,Kamuthi,Sengappadai,,430000.0,Action Pending,Unsanctioned,Lok Sabha,171
MPLADS-000171,Kani K Navas,NA - Construction of bus-sheds or bus-stops,Normal/Others,Tamil Nadu,RAMANATHAPURAM,DISTRICT COLLECTOR RAMANATHAPURAM_IDA,,,Mudukulathur,Ulaiyur,,500000.0,Action Pending,Unsanctioned,Lok Sabha,172
MPLADS-000172,Kani K Navas,NA - Construction of New Building,Normal/Others,Tamil Nadu,RAMANATHAPURAM,DISTRICT COLLECTOR RAMANATHAPURAM_IDA,,,Mudukulathur,Pirabakkalur,,1000000.0,Action Pending,Unsanctioned,Lok Sabha,173
MPLADS-000173,Kani K Navas,NA - Lighting of public spaces,Normal/Others,Tamil Nadu,RAMANATHAPURAM,DISTRICT COLLECTOR RAMANATHAPURAM_IDA,,,Mudukulathur,Melakodumalur,,430000.0,Action Pending,Unsanctioned,Lok Sabha,174
MPLADS-000174,Kani K Navas,NA - Construction of New Building,Normal/Others,Tamil Nadu,RAMANATHAPURAM,DISTRICT COLLECTOR RAMANATHAPURAM_IDA,,,Mudukulathur,Keeranur,,700000.0,Action Pending,Unsanctioned,Lok Sabha,175
MPLADS-000175,Kani K Navas,NA - Lighting of public spaces,Normal/Others,Tamil Nadu,RAMANATHAPURAM,DISTRICT COLLECTOR RAMANATHAPURAM_IDA,Kamuthi,Kamuthi (TP) - Ward No.1,,,,430000.0,Action Pending,Unsanctioned,Lok Sabha,176
MPLADS-000176,Kani K Navas,NA - Lighting of public spaces,Normal/Others,Tamil Nadu,RAMANATHAPURAM,DISTRICT COLLECTOR RAMANATHAPURAM_IDA,,,Mudukulathur,Keeranur,,430000.0,Action Pending,Unsanctioned,Lok Sabha,177
MPLADS-000177,Kani K Navas,NA - Lighting of public spaces,Normal/Others,Tamil Nadu,RAMANATHAPURAM,DISTRICT COLLECTOR RAMANATHAPURAM_IDA,,,Mudukulathur,Karumal,,430000.0,Action Pending,Unsanctioned,Lok Sabha,178
MPLADS-000178,P Raveendranath Kumar,NA - Purchase of prosthetics,,,,,,,,,,,,,,179
MPLADS-000179,P Raveendranath Kumar,NA - Purchase of prosthetics,,,,,,,,,,,,,,180
MPLADS-000180,SHRI K R Suresh Reddy,NA - Construction of roads,,,,,,,,,,,,,,181
MPLADS-000181,P Raveendranath Kumar,NA - Street lights,Normal/Others,Tamil Nadu,THENI,DISTRICT COLLECTOR THENI_IDA,Bodinayakanur,Bodinayakanur (M) - Ward No.21,,,,650000.0,Action Pending,Unsanctioned,Lok Sabha,182
MPLADS-000182,Kani K Navas,NA - Construction of bus-sheds or bus-stops,Normal/Others,Tamil Nadu,RAMANATHAPURAM,DISTRICT COLLECTOR RAMANATHAPURAM_IDA,,,Paramakudi,S.Andakkudi,,800000.0,Action Pending,Unsanctioned,Lok Sabha,183
MPLADS-000183,Kani K Navas,NA - Lighting of public spaces,Normal/Others,Tamil Nadu,RAMANATHAPURAM,DISTRICT COLLECTOR RAMANATHAPURAM_IDA,,,Paramakudi,Melaparthibanur (Ct),,430000.0,Action Pending,Unsanctioned,Lok Sabha,184
MPLADS-000184,Kani K Navas,NA - Lighting of public spaces,Normal/Others,Tamil Nadu,RAMANATHAPURAM,DISTRICT COLLECTOR RAMANATHAPURAM_IDA,,,Paramakudi,Pambur,,430000.0,Action Pending,Unsanctioned,Lok Sabha,185
MPLADS-000185,Kani K Navas,NA - Lighting of public spaces,Normal/Others,Tamil Nadu,RAMANATHAPURAM,DISTRICT COLLECTOR RAMANATHAPURAM_IDA,,,Ramanathapuram,Pandamangalam,,430000.0,Action Pending,Unsanctioned,Lok Sabha,186
MPLADS-000186,Kani K Navas,NA - Lighting of public spaces,Normal/Others,Tamil Nadu,RAMANATHAPURAM,DISTRICT COLLECTOR RAMANATHAPURAM_IDA,,,Ramanathapuram,Sakkarakottai (Ct),,430000.0,Action Pending,Unsanctioned,Lok Sabha,187
MPLADS-000187,Kani K Navas,NA - Lighting of public spaces,Normal/Others,Tamil Nadu,RAMANATHAPURAM,DISTRICT COLLECTOR RAMANATHAPURAM_IDA,,,Ramanathapuram,Kusavankudi,,430000.0,Action Pending,Unsanctioned,Lok Sabha,188
MPLADS-000188,Kani K Navas,NA - Lighting of public spaces,Normal/Others,Tamil Nadu,RAMANATHAPURAM,DISTRICT COLLECTOR RAMANATHAPURAM_IDA,,,Rajasingamangalam,Ariyankottai,,430000.0,Action Pending,Unsanctioned,Lok Sabha,189
MPLADS-000189,Kani K Navas,NA - Lighting of public spaces,Normal/Others,Tamil Nadu,RAMANATHAPURAM,DISTRICT COLLECTOR RAMANATHAPURAM_IDA,,,Rajasingamangalam,Sholandur,,430000.0,Action Pending,Unsanctioned,Lok Sabha,190
MPLADS-000190,Kani K Navas,NA - Construction of bus-sheds or bus-stops,Normal/Others,Tamil Nadu,RAMANATHAPURAM,DISTRICT COLLECTOR RAMANATHAPURAM_IDA,,,Rajasingamangalam,Tiruppalaikkudi,,700000.0,Action Pending,Unsanctioned,Lok Sabha,191
MPLADS-000191,Kani K Navas,NA - Lighting of public spaces,Normal/Others,Tamil Nadu,RAMANATHAPURAM,DISTRICT COLLECTOR RAMANATHAPURAM_IDA,,,Rajasingamangalam,Thumbadakkakottai,,430000.0,Action Pending,Unsanctioned,Lok Sabha,192
MPLADS-000192,Kani K Navas,NA - Lighting of public spaces,Normal/Others,Tamil Nadu,RAMANATHAPURAM,DISTRICT COLLECTOR RAMANATHAPURAM_IDA,,,Kilakarai,Kalimankundu,,430000.0,Action Pending,Unsanctioned,Lok Sabha,193
MPLADS-000193,Kani K Navas,NA - Lighting of public spaces,Normal/Others,Tamil Nadu,RAMANATHAPURAM,DISTRICT COLLECTOR RAMANATHAPURAM_IDA,,,Kilakarai,Kulapatham,,430000.0,Action Pending,Unsanctioned,Lok Sabha,194
MPLADS-000194,Kani K Navas,NA - Lighting of public spaces,Normal/Others,Tamil Nadu,RAMANATHAPURAM,DISTRICT COLLECTOR RAMANATHAPURAM_IDA,,,Kilakarai,Mallal,,430000.0,Action Pending,Unsanctioned,Lok Sabha,195
MPLADS-000195,Kani K Navas,NA - Construction of New Building,Normal/Others,Tamil Nadu,RAMANATHAPURAM,DISTRICT COLLECTOR RAMANATHAPURAM_IDA,,,Kilakarai,Vannankundu,,1500000.0,Action Pending,Unsanctioned,Lok Sabha,196
MPLADS-000196,Kani K Navas,NA - Lighting of public spaces,Normal/Others,Tamil Nadu,RAMANATHAPURAM,DISTRICT COLLECTOR RAMANATHAPURAM_IDA,,,Tiruvadanai,Nambuthalai,,430000.0,Action Pending,Unsanctioned,Lok Sabha,197
MPLADS-000197,Kani K Navas,NA - Lighting of public spaces,Normal/Others,Tamil Nadu,RAMANATHAPURAM,DISTRICT COLLECTOR RAMANATHAPURAM_IDA,,,Tiruvadanai,Pattamangalam,,430000.0,Action Pending,Unsanctioned,Lok Sabha,198
MPLADS-000198,Kani K Navas,NA - Lighting of public spaces,Normal/Others,Tamil Nadu,RAMANATHAPURAM,DISTRICT COLLECTOR RAMANATHAPURAM_IDA,,,Tiruvadanai,Pudupattinam,,430000.0,Action Pending,Unsanctioned,Lok Sabha,199
MPLADS-000199,P Raveendranath Kumar,NA - Street lights,Normal/Others,Tamil Nadu,THENI,DISTRICT COLLECTOR THENI_IDA,Bodinayakanur,Bodinayakanur (M) - Ward No.9,,,,650000.0,Action Pending,Unsanctioned,Lok Sabha,200
MPLADS-000200,P Raveendranath Kumar,NA - Construction of flood control embankments,Normal/Others,Tamil Nadu,THENI,DISTRICT COLLECTOR THENI_IDA,,,Periyakulam,Keelavadagarai,,1000000.0,Action Pending,Unsanctioned,Lok Sabha,201
MPLADS-000201,P Raveendranath Kumar,NA - Construction of flood control embankments,Normal/Others,Tamil Nadu,THENI,DISTRICT COLLECTOR THENI_IDA,,,Periyakulam,Keelavadagarai,,1000000.0,Action Pending,Unsanctioned,Lok Sabha,202
MPLADS-000202,Dr Ashok Bajpai,WS/MP179/2023-2024/119588 - Development of public parks,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRAE LUCKNOW_IDA,Lucknow,Lucknow (M Corp.) - Ward No.1,,,,289000.0,Approved by IDA,Unsanctioned,Rajya Sabha,203
MPLADS-000203,Sunil Dattatray Tatkare,NA - Construction of community centers and community halls,Normal/Others,Maharashtra,RAIGAD,District Collector Ratnagiri_IDA,,,Khed,Posare Kh.,,800000.0,Action Pending,Unsanctioned,Lok Sabha,204
MPLADS-000204,Sunil Dattatray Tatkare,NA - Construction of community centers and community halls,Normal/Others,Maharashtra,RAIGAD,District Collector Ratnagiri_IDA,,,Khed,Shiv Kh.,,700000.0,Action Pending,Unsanctioned,Lok Sabha,205
MPLADS-000205,Mohammad Akbar Lone,NA - Installing tube-wells and borewells,Normal/Others,Jammu And Kashmir,BARAMULLAH,Deputy Commissioner Bandipora_IDA,,,Sonawari,Hilalabad,,275000.0,Action Pending,Unsanctioned,Lok Sabha,206
MPLADS-000206,Mohammad Akbar Lone,NA - Street lights,Normal/Others,Jammu And Kashmir,BARAMULLAH,Deputy Commissioner Bandipora_IDA,,,Hajin,Gund I Prang,,100000.0,Action Pending,Unsanctioned,Lok Sabha,207
MPLADS-000207,Mohammad Akbar Lone,NA - Street lights,Normal/Others,Jammu And Kashmir,BARAMULLAH,Deputy Commissioner Bandipora_IDA,,,Hajin,Naidkhai,,100000.0,Action Pending,Unsanctioned,Lok Sabha,208
MPLADS-000208,Sunil Dattatray Tatkare,NA - Construction of roads,,,,,,,,,,,,,,209
MPLADS-000209,Bharti Pravin Pawar,NA - Construction of community centers and community halls,Normal/Others,Maharashtra,DINDORI(ST),DISTRICT COLLECTOR NASHIK_IDA,Dindori,Dindori (Mu Cl) - Ward No.04,,,,1494000.0,Action Pending,Unsanctioned,Lok Sabha,210
MPLADS-000210,Bharti Pravin Pawar,NA - Construction of community centers and community halls,Normal/Others,Maharashtra,DINDORI(ST),DISTRICT COLLECTOR NASHIK_IDA,,,Nandgaon,Amode,,997000.0,Action Pending,Unsanctioned,Lok Sabha,211
MPLADS-000211,Bharti Pravin Pawar,NA - Construction of roads,,,,,,,,,,,,,,212
MPLADS-000212,Bharti Pravin Pawar,NA - Construction of roads,,,,,,,,,,,,,,213
MPLADS-000213,Guman Singh Damor,NA - Development of public parks,Normal/Others,Madhya Pradesh,RATLAM(ST),District Collector Alirajpur_IDA,Jobat,Jawaharlal Nehru Ward,,,,500000.0,Action Pending,Unsanctioned,Lok Sabha,214
MPLADS-000214,Bharti Pravin Pawar,NA - Construction of roads,,,,,,,,,,,,,,215
MPLADS-000215,Shivkumar Chanabasappa Udasi,NA - Construction of additional rooms and halls in the existing public and community building,Normal/Others,Karnataka,HAVERI,DEPUTY COMMISSIONER HAVERI_IDA,,,Ranibennur,Hirebidari,,500000.0,Action Pending,Unsanctioned,Lok Sabha,216
